Id,ISBN,Bookshelf,Tags,Wishlist,Started,Ended,Pages_Read,Read,Rating,Review,Short_note,Advanced_note,Quotes,Title,Subtitle,Language,Categories,Authors,Illustrators,Translators,Editors,Narrators,Photographers,Publisher,Pages,Published_At,Format,Series,Volume,Purchase_From,Purchase_Price,Purchase_Date,Description,Date_added
127564,9781632368607,Manga,Witch Hat Atelier,0,2022-06-10,2022-06-10,192,1,3.5,,,,,Witch Hat Atelier 4,,en,"Graphic Novels & Manga,Fantasy,Magical Girl",Kamome Shirahama,,,,,,Kodansha Comics,192,2019-11-12,paperback,Witch Hat Atelier,4,Amazon,13.36,2022-06-10,"A beautifully-illustrated story about a girl who longs for magic in her life and learns that, on the inside, she already is what she wishes she could be. Reminiscent of Studio Ghibli, this lushly-drawn story was voted one of the top 10 manga of the year in 2018 by the Japanese manga industry.

TWISTED PATHS

Can Coco and her friends pass their most harrowing test yet? Or will the nefarious Brimmed Caps end their journey towards witch-hood?!
Now that Coco has been fully accepted into Qifrey's Atelier, it's time for her and her colleagues to move onto the next test: The Sincerity of the Shield. Passing the test involves escorting some feathery friends to their nesting grounds, which sounds simple enough, except that the path before the young witches is a winding road filled with ancient magical traps! The test must also be completed in a group, and there's one witch-in-training from outside of Qifrey's atelier who doesn't seem to have the confidence to make the cut. To top it all off, a Brimmed Cap lurks in the shadows, waiting to attack...",2022-06-10
1937126,9781427867551,Manga,Our Not-So-Lonely Planet Travel Guide,0,,,0,0,,,,,,"Our Not-So-Lonely Planet Travel Guide, Volume 1",,en,"Graphic Novels: Manga,Gay & Lesbian Studies",Mone Sorai,,,,,,LOVE x  LOVE,208,2021-04-20,paperback,Our Not-So-Lonely Planet Travel Guide,1,Amazon,12.85,2022-06-10,"Super serious Asahi Suzumura and laidback, easygoing Mitsuki Sayama might seem like an odd couple, but they made a deal; they'll vacation around the world and when they get back to Japan, they'll get married.

As they travel from country to country, the different people, cultures and cuisine they encounter begin to bring them closer together. After all they're not just learning about the world, but about themselves too.",2022-06-10
1413400,9781642750621,Manga,Our Dreams at Dusk,0,2022-06-30,2022-06-30,180,1,3,,,,,"Our Dreams at Dusk: Shimanami Tasogare, Vol. 3",,en,Graphic Novels: Manga,Yuhki Kamatani,,Jocelyne Allen,,,,Seven Seas,180,2019-09-24,paperback,Our Dreams at Dusk,3,Amazon,12.85,2022-06-10,"AN UNEXPECTED VISITOR

When Tasuku attends a workshop organized by Cat Clutter, the last person he is expecting to see there shows up: his crush, Tsubaki! Is this the beginning of a dream come true?",2022-06-10
1413399,9781642750614,Manga,Our Dreams at Dusk,0,2022-06-30,2022-06-30,180,1,3,,,,,"Our Dreams at Dusk: Shimanami Tasogare, Vol. 2",,en,Graphic Novels: Manga,Yuhki Kamatani,,Jocelyne Allen,,,,Seven Seas,180,2019-07-23,paperback,Our Dreams at Dusk,2,Amazon,13.45,2022-06-10,"HELP OR HINDRANCE?

Tasuku is starting to feel at home at the drop-in center―just in time for him to help a younger student who also hangs out there. Misora Shuji likes to wear girls’ clothing but is unsure about their gender identity. Will Tasuku’s guidance offer Shuji some clarity or just make things harder?",2022-06-10
1691847,9781646511266,Manga,Blue Period,0,2022-06-09,2022-06-09,208,1,4.5,,,,,Blue Period 4,,en,School Life,Tsubasa Yamaguchi,,,,,,Kodansha Comics,208,2021-06-08,paperback,Blue Period,4,Amazon,12.84,2022-06-09,"Winner of the 2020 Manga Taisho Grand Prize! A manga about the struggles and rewards of a life dedicated to art. Popular guy Yatora realizes he's just going through the motions to make other people happy and finds himself in a new passion: painting. But untethering yourself from all your past expectations is dangerous as well as thrilling...

Yatora studies hard and gets good grades, and he parties hard, staying out late drinking and watching soccer with his friends. He checks all the boxes he needs to be the perfect high school student. But it all starts to feel empty, and he begins to wonder what part of his life expresses who he is...or even if he has a unique voice at all. Then he wanders into the art room one day, and a lone painting captures his eye, awakening him to a kind of beauty he never knew. Compelled and consumed, he dives in headfirst--and he's about to learn how savage, unforgiving, and exhilirating creating art can be!",2022-06-09
5679328,9781646511273,Manga,Blue Period,0,2022-06-10,2022-06-10,208,1,4.5,,,,,Blue Period 5,,en,"Graphic Novels & Manga,School Life,Media Tie-In",Tsubasa Yamaguchi,,,,,,Kodansha Comics,208,2021-11-30,paperback,Blue Period,5,Amazon,12.8,2022-06-09,"Winner of the 2020 Manga Taisho Grand Prize! A manga about the struggles and rewards of a life dedicated to art. Popular guy Yatora realizes he's just going through the motions to make other people happy and finds himself in a new passion: painting. But untethering yourself from all your past expectations is dangerous as well as thrilling...

Yatora studies hard and gets good grades, and he parties hard, staying out late drinking and watching soccer with his friends. He checks all the boxes he needs to be the perfect high school student. But it all starts to feel empty, and he begins to wonder what part of his life expresses who he is...or even if he has a unique voice at all. Then he wanders into the art room one day, and a lone painting captures his eye, awakening him to a kind of beauty he never knew. Compelled and consumed, he dives in headfirst--and he's about to learn how savage, unforgiving, and exhilirating creating art can be!",2022-06-09
3740432,9781646511280,Manga,Blue Period,0,2022-06-10,2022-06-10,208,1,4.5,,,,,Blue Period 6,,en,"Graphic Novels & Manga,School Life,Media Tie-In",Tsubasa Yamaguchi,,,,,,Kodansha Comics,208,2022-02-15,paperback,Blue Period,6,Amazon,13.07,2022-06-09,"Winner of the 2020 Manga Taisho Grand Prize! A manga about the struggles and rewards of a life dedicated to art. Popular guy Yatora realizes he's just going through the motions to make other people happy and finds himself in a new passion: painting. But untethering yourself from all your past expectations is dangerous as well as thrilling...

Yatora studies hard and gets good grades, and he parties hard, staying out late drinking and watching soccer with his friends. He checks all the boxes he needs to be the perfect high school student. But it all starts to feel empty, and he begins to wonder what part of his life expresses who he is...or even if he has a unique voice at all. Then he wanders into the art room one day, and a lone painting captures his eye, awakening him to a kind of beauty he never knew. Compelled and consumed, he dives in headfirst--and he's about to learn how savage, unforgiving, and exhilirating creating art can be!",2022-06-09
127828,9781632367709,Manga,Witch Hat Atelier,0,2022-06-04,2022-06-04,208,1,3,,,,,Witch Hat Atelier 1,,en,"Graphic Novels & Manga,Fantasy,Magical Girl",Kamome Shirahama,,,,,,Kodansha Comics,208,2019-04-09,paperback,Witch Hat Atelier,1,Amazon,12.13,2022-06-04,"Best of 2019 — AV Club, New York Public Library, Nerdist, SYFY Wire, Chicago Public Library

""Harry Potter meets Kiki's Delivery Service!"" -AV Club 

A beautifully-illustrated story about a girl who longs for magic in her life and learns that, on the inside, she already is what she wishes she could be. Reminiscent of Studio Ghibli, this lushly-drawn story has captured the hearts of fantasy fans worldwide. 

In a world where everyone takes wonders like magic spells and dragons for granted, Coco is a girl with a simple dream: She wants to be a witch. But everybody knows magicians are born, not made, and Coco was not born with a gift for magic. Resigned to her un-magical life, Coco is about to give up on her dream to become a witch...until the day she meets Qifrey, a mysterious, traveling magician. After secretly seeing Qifrey perform magic in a way she's never seen before, Coco soon learns what everybody ""knows"" might not be the truth, and discovers that her magical dream may not be as far away as it may seem...",2022-06-04
126283,9781632368041,Manga,Witch Hat Atelier,0,2022-06-05,2022-06-05,192,1,3.5,,,,,Witch Hat Atelier 2,,en,"Graphic Novels & Manga,Fantasy,Magical Girl",Kamome Shirahama,,,,,,Kodansha Comics,192,2019-06-25,paperback,Witch Hat Atelier,2,Amazon,13.33,2022-06-04,"A beautifully-illustrated story about a girl who longs for magic in her life and learns that, on the inside, she already is what she wishes she could be. Reminiscent of Studio Ghibli, this lushly-drawn story was voted one of the top 10 manga of the year in 2018 by the Japanese manga industry.

TRIAL BY FIRE

Join Coco as she continues her spellbinding journey of magic and discovery!

After traveling to the mystical township of Kalhn with her new master to buy a casting wand, a strange, masked witch transports Coco and her three sister apprentices to an eerily quiet city. But they soon find out that they're not alone, and they encounter a ferocious dragon! Do these fledgling witches have what it takes to defeat the fire-breathing beast, or will their plans and lives go up in flames?!",2022-06-04
105922,9781632368058,Manga,Witch Hat Atelier,0,2022-06-05,2022-06-05,192,1,3.5,,,,,Witch Hat Atelier 3,,en,"Graphic Novels & Manga,Fantasy,Magical Girl",Kamome Shirahama,,,,,,Kodansha Comics,192,2019-08-27,paperback,Witch Hat Atelier,3,Amazon,12.77,2022-06-04,"A beautifully-illustrated story about a girl who longs for magic in her life and learns that, on the inside, she already is what she wishes she could be. Reminiscent of Studio Ghibli, this lushly-drawn story was voted one of the top 10 manga of the year in 2018 by the Japanese manga industry.

AN INKY INVESTIGATION

Cast yourself into the world of witches as Qifrey chases after the dark mysteries of the Brimmed Caps! With some quick thinking and ingenuity, Coco and her fellow classmates use their growing magic skills to save some locals from a grim fate. But this triumph nearly turns to tragedy as the Knights Moralis threaten the young witches with severe punishment for disturbing the natural order of magic. Qifrey convinces the Knights to overlook this issue, but a peculiar happening related to this incident puts him onto the trail of the same forbidden magic that brought Coco into his atelier. This may be Qifrey's only chance to come into contact with the Brimmed Caps, but is he in over his head to engage in this treacherous pursuit on his own?",2022-06-04
112249,9781974707096,Manga,"Horror Books,Junji Ito Collection",0,,,0,0,,,,,,No Longer Human,,en,"Horror,Graphic Novels, Anime & Manga,Graphic Novels: Manga",Junji Ito,,Jocelyne Allen,,,,VIZ Media LLC,616,2019-12-17,hardcover,,,Book Depository,27.34,2022-06-03,"Nothing can surpass the terror of the human psyche.

Mine has been a life of much shame. 

I can't even guess myself what it must be to live the life of a human being.

Plagued by a maddening anxiety, the terrible disconnect between his own concept of happiness and the joy of the rest of the world, Yozo Oba plays the clown in his dissolute life, holding up a mask for those around him as he spirals ever downward, locked arm-in-arm with death.

Osamu Dazai’s immortal and supposedly autobiographical work of Japanese literature, is perfectly adapted here into a manga by Junji Ito. The imagery wrenches open the text of the novel one line at a time to sublimate Yozo’s mental landscape into something even more delicate and grotesque. This is the ultimate in art by Ito, proof that nothing can surpass the terror of the human psyche.",2022-06-03
576705,9781941220887,Manga,Ajin,0,2022-06-07,2022-06-07,194,1,3.5,,,,,"Ajin, Volume 6",Demi-Human,en,"Graphic Novels & Manga,Science Fiction,Horror",Gamon Sakurai,,,,,,Vertical,194,2015-08-25,paperback,Ajin: Demi-Human,6,Amazon,13.07,2022-06-01,"Soon to be animated as a three-part theatrical feature, in this volume the hit on-going series further fleshes out its intriguing cast. Learn how the female demi-human ""Izumi"" can on stage, how a trustworthy friend who left it spent his days, and more.",2022-06-01
576704,9781942993261,Manga,Ajin,0,2022-06-07,2022-06-07,202,1,3.5,,,,,"Ajin, Volume 7",Demi-Human,en,"Graphic Novels & Manga,Science Fiction,Horror",Gamon Sakurai,,,,,,Vertical,202,2016-03-22,paperback,Ajin: Demi-Human,7,Amazon,13.35,2022-06-01,"In this action-packed installment, readers are treated to a bit of demi-human ringleader Sato's backstory before being plunged into a breath-taking battle of guns and wits between government forces and the ragtag gang of immortals.",2022-06-01
576703,9781942993476,Manga,Ajin,0,2022-06-07,2022-06-07,194,1,3.5,,,,,"Ajin, Volume 8",Demi-Human,en,"Graphic Novels & Manga,Horror,Science Fiction",Gamon Sakurai,,,,,,Vertical,194,2016-10-18,paperback,Ajin: Demi-Human,8,Amazon,13.82,2022-06-01,"There's a snag: Sato isn't biting. The terrorist mastermind's reason for abstaining from violence is almost as psychopathic as his earlier sprees. Luckily, coldblooded hero Kei knows what makes his adversary tick.",2022-06-01
576702,9781945054198,Manga,Ajin,0,2022-06-07,2022-06-07,200,1,3.5,,,,,"Ajin, Volume 9",Demi-Human,en,"Graphic Novels & Manga,Science Fiction,Horror",Gamon Sakurai,,,,,,Vertical,200,2017-04-04,paperback,Ajin: Demi-Human,9,Amazon,13.35,2022-06-01,"Sato's bitten. Samuel T. Owen is in the building. The Battle of Forge Safety, which began when demi-humans who aim to upend Japanese society waltzed into an ambush set by those who would deny them the pleasure, reaches its crescendo and conclusion in this volume.",2022-06-01
576701,9781945054280,Manga,Ajin,0,2022-06-07,2022-06-07,194,1,3.5,,,,,"Ajin, Volume 10",Demi-Human,en,"Graphic Novels & Manga,Science Fiction,Dystopian",Gamon Sakurai,,,,,,Vertical,194,2017-10-10,paperback,Ajin: Demi-Human,10,Amazon,13.23,2022-06-01,"Now the basis of a live-action movie, the razor-sharp series continues to delight, featuring more than its usual share of female characters in this much-awaited, brand-new installment.

Meet a well-adjusted expatriate who was the first Japanese demi-human to be discovered; elite bureaucrat Tosaki's ailing love interest, his moral anchor and hazard; and Ritsu Nagai, our calculating hero's no-nonsense mom. As a bonus, get to know Sam ""Sato"" Owen's motherís side of the family (they offer excellent business opportunities).",2022-06-01
